timestamp,accX,accY,accZ,label
0,-1.7000000000000002,4.1000000000000005,8.6,caminar
16,-1.8,4.6000000000000005,6.1000000000000005,caminar
32,-1.8,4.800000000000001,5.300000000000001,caminar
48,-2.2,5.2,5.9,caminar
64,-2.1,5.4,6.9,caminar
80,-1.6,5.7,6.9,caminar
96,-1.3,5.7,6.6000000000000005,caminar
112,-1.9000000000000001,6.300000000000001,7.1000000000000005,caminar
128,-2.1,6.6000000000000005,7.6000000000000005,caminar
144,-3,7,7.4,caminar
160,-3.3000000000000003,7.1000000000000005,6.5,caminar
176,-3.5,7.800000000000001,5,caminar
192,-3.3000000000000003,7.4,4.9,caminar
208,-2.4000000000000004,6.800000000000001,6.4,caminar
224,-1.9000000000000001,6.4,7.1000000000000005,caminar
240,-1.2000000000000002,5.5,8.6,caminar
256,-1.5,5.1000000000000005,10.200000000000001,caminar
272,-1.8,5.6000000000000005,11.3,caminar
288,-1.8,5.6000000000000005,11.3,caminar
304,-2.7,6.300000000000001,11.9,caminar
320,-2.8000000000000003,6.5,11.4,caminar
336,-3,7.300000000000001,10.200000000000001,caminar
352,-3.1,7.7,9.4,caminar
368,-3,7.2,8.1,caminar
384,-1.8,5.7,7.800000000000001,caminar
400,-1,5.1000000000000005,8.3,caminar
416,0.2,4.5,9.1,caminar
432,0.7000000000000001,4.7,9.200000000000001,caminar
448,1.5,5.2,7.7,caminar
464,1.3,6.5,5.1000000000000005,caminar
480,1.5,7,4.5,caminar
496,1.7000000000000002,6.7,4.7,caminar
512,0.7000000000000001,7.2,7,caminar
528,0.7000000000000001,6.4,7.4,caminar
544,0.7000000000000001,5.1000000000000005,7.2,caminar
560,0.9,4.800000000000001,7.1000000000000005,caminar
576,1,4.800000000000001,7.1000000000000005,caminar
592,0.6000000000000001,5,6.7,caminar
608,0.4,5.300000000000001,6.4,caminar
624,-0.1,5.800000000000001,6.4,caminar
640,-1.2000000000000002,5.9,6.6000000000000005,caminar
656,-1.7000000000000002,6.2,6.6000000000000005,caminar
672,-1.6,6.2,6.4,caminar
688,-1.6,6.2,6.4,caminar
704,-0.8,6.1000000000000005,6,caminar
720,-0.8,6.2,6.1000000000000005,caminar
736,-0.4,6.7,6.300000000000001,caminar
752,-0.1,6.7,6.5,caminar
768,-0.1,6.1000000000000005,7,caminar
784,-0.6000000000000001,5.6000000000000005,7.5,caminar
800,-1,5.7,7.9,caminar
816,-1.9000000000000001,5.7,8.4,caminar
832,-2.1,5.7,8.3,caminar
848,-1.9000000000000001,5.4,7.4,caminar
864,-1.8,5.7,6.5,caminar
880,-2.4000000000000004,6.1000000000000005,6.5,caminar
896,-4,6.7,8,caminar
912,-4.4,6.6000000000000005,9.5,caminar
928,-3.7,5.2,11.4,caminar
944,-2.2,4.800000000000001,10.4,caminar
960,-1.8,5.1000000000000005,10,caminar
976,-3,5.300000000000001,10.3,caminar
992,-4,5,10.8,caminar
1008,-3.9000000000000004,4.6000000000000005,10.5,caminar
1024,-2.8000000000000003,4,8,caminar
1040,-1.1,3.9000000000000004,6.300000000000001,caminar
1056,-0.6000000000000001,4,6.9,caminar
1072,-0.2,3.2,8.1,caminar
1088,-0.2,3.2,8.1,caminar
1104,0,3.3000000000000003,7.5,caminar
1120,-0.1,3.6,7.300000000000001,caminar
1136,0.7000000000000001,3.8000000000000003,7.6000000000000005,caminar
1152,0.1,2.9000000000000004,7.5,caminar
1168,0,2.7,7.4,caminar
1184,0.1,2.2,8.8,caminar
1200,0.1,3.3000000000000003,8.700000000000001,caminar
1216,-0.1,6.300000000000001,6.6000000000000005,caminar
1232,0.2,6.300000000000001,7.300000000000001,caminar
1248,-0.5,5.9,11.700000000000001,caminar
1264,-3.4000000000000004,7.6000000000000005,19.5,caminar
1280,-4.5,7.7,22.3,caminar
1296,-3.6,7.300000000000001,21.3,caminar
1312,-2.1,7.7,18.8,caminar
1328,-1.9000000000000001,8.3,13.3,caminar
1344,-3,10.100000000000001,11.4,caminar
1360,-4,10,10,caminar
1376,-5.1000000000000005,9,9.700000000000001,caminar
1392,-3.8000000000000003,6.300000000000001,10.4,caminar
1408,-2,4.6000000000000005,10.600000000000001,caminar
1424,2.1,2.3000000000000003,9.9,caminar
1440,1.6,3.1,8,caminar
1456,1.1,3.8000000000000003,6.6000000000000005,caminar
1472,0.6000000000000001,4.6000000000000005,3.8000000000000003,caminar
1488,0.6000000000000001,4.6000000000000005,3.8000000000000003,caminar
1504,2.1,3.7,-0.6000000000000001,caminar
1520,1.9000000000000001,3.6,-1.3,caminar
1536,-0.7000000000000001,4.2,-1.9000000000000001,caminar
1552,-2.4000000000000004,4.6000000000000005,-1.4000000000000001,caminar
1568,-2.1,4,3.3000000000000003,caminar
1584,-1.4000000000000001,3.2,4.2,caminar
1600,0,2.1,3.6,caminar
1616,1,1.5,3.8000000000000003,caminar
1632,1,1.1,4.3,caminar
1648,0.6000000000000001,1,5,caminar
1664,0.4,1.1,5.4,caminar
1680,-0.8,1.3,4.7,caminar
1696,-1.3,2.8000000000000003,3.6,caminar
1712,-1,3.6,4,caminar
1728,0.2,5.4,7.2,caminar
1744,0,7.7,7.4,caminar
